STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
54,29,2011,HIVprevalence,34.2,West Virginia,WV,Hancock County
54,9,2008,HIVprevalence,34.3,West Virginia,WV,Brooke County
54,9,2009,HIVprevalence,34.4,West Virginia,WV,Brooke County
54,49,2012,HIVprevalence,35,West Virginia,WV,Marion County
54,9,2016,HIVprevalence,35.1,West Virginia,WV,Brooke County
54,59,2010,HIVprevalence,35.5,West Virginia,WV,Mingo County
54,109,2012,HIVprevalence,35.6,West Virginia,WV,Wyoming County
54,103,2012,HIVprevalence,35.7,West Virginia,WV,Wetzel County
54,59,2011,HIVprevalence,35.8,West Virginia,WV,Mingo County
54,67,2012,HIVprevalence,35.8,West Virginia,WV,Nicholas County
54,67,2010,HIVprevalence,35.9,West Virginia,WV,Nicholas County
54,109,2013,HIVprevalence,35.9,West Virginia,WV,Wyoming County
54,35,2016,HIVprevalence,36.4,West Virginia,WV,Jackson County
54,79,2009,HIVprevalence,36.5,West Virginia,WV,Putnam County
54,79,2008,HIVprevalence,36.7,West Virginia,WV,Putnam County
54,1,2009,HIVprevalence,37.2,West Virginia,WV,Barbour County
54,103,2016,HIVprevalence,37.2,West Virginia,WV,Wetzel County
54,1,2008,HIVprevalence,37.5,West Virginia,WV,Barbour County
54,29,2010,HIVprevalence,38,West Virginia,WV,Hancock County
54,55,2008,HIVprevalence,38.3,West Virginia,WV,Mercer County
54,57,2016,HIVprevalence,38.4,West Virginia,WV,Mineral County
54,65,2016,HIVprevalence,38.8,West Virginia,WV,Morgan County
54,53,2010,HIVprevalence,38.9,West Virginia,WV,Mason County
54,53,2012,HIVprevalence,39,West Virginia,WV,Mason County
54,53,2014,HIVprevalence,39,West Virginia,WV,Mason County
54,53,2015,HIVprevalence,39.1,West Virginia,WV,Mason County
54,45,2014,HIVprevalence,39.9,West Virginia,WV,Logan County
54,87,2012,HIVprevalence,40.2,West Virginia,WV,Roane County
54,7,2011,HIVprevalence,40.3,West Virginia,WV,Braxton County
54,99,2016,HIVprevalence,40.3,West Virginia,WV,Wayne County
54,35,2012,HIVprevalence,40.5,West Virginia,WV,Jackson County
54,79,2010,HIVprevalence,41,West Virginia,WV,Putnam County
54,45,2011,HIVprevalence,41.6,West Virginia,WV,Logan County
54,27,2009,HIVprevalence,41.7,West Virginia,WV,Hampshire County
54,27,2008,HIVprevalence,41.8,West Virginia,WV,Hampshire County
54,31,2013,HIVprevalence,42,West Virginia,WV,Hardy County
54,29,2013,HIVprevalence,42.1,West Virginia,WV,Hancock County
54,31,2012,HIVprevalence,42.3,West Virginia,WV,Hardy County
54,91,2009,HIVprevalence,42.6,West Virginia,WV,Taylor County
54,103,2011,HIVprevalence,42.7,West Virginia,WV,Wetzel County
54,91,2008,HIVprevalence,42.9,West Virginia,WV,Taylor County
54,97,2014,HIVprevalence,42.9,West Virginia,WV,Upshur County
54,49,2011,HIVprevalence,43.3,West Virginia,WV,Marion County
54,103,2008,HIVprevalence,43.5,West Virginia,WV,Wetzel County
54,103,2009,HIVprevalence,43.8,West Virginia,WV,Wetzel County
54,79,2014,HIVprevalence,44.3,West Virginia,WV,Putnam County
54,35,2011,HIVprevalence,44.5,West Virginia,WV,Jackson County
54,109,2011,HIVprevalence,45.3,West Virginia,WV,Wyoming County
54,65,2010,HIVprevalence,46.5,West Virginia,WV,Morgan County
54,49,2010,HIVprevalence,47.4,West Virginia,WV,Marion County
54,53,2011,HIVprevalence,47.5,West Virginia,WV,Mason County
54,55,2009,HIVprevalence,47.7,West Virginia,WV,Mercer County
54,53,2013,HIVprevalence,47.7,West Virginia,WV,Mason County
54,97,2013,HIVprevalence,47.8,West Virginia,WV,Upshur County
54,9,2010,HIVprevalence,48,West Virginia,WV,Brooke County
54,9,2011,HIVprevalence,48.2,West Virginia,WV,Brooke County
54,7,2010,HIVprevalence,48.3,West Virginia,WV,Braxton County
54,91,2016,HIVprevalence,48.3,West Virginia,WV,Taylor County
54,5,2008,HIVprevalence,48.4,West Virginia,WV,Boone County
54,9,2012,HIVprevalence,48.4,West Virginia,WV,Brooke County
54,7,2012,HIVprevalence,48.5,West Virginia,WV,Braxton County
54,79,2012,HIVprevalence,48.8,West Virginia,WV,Putnam County
54,27,2010,HIVprevalence,49.3,West Virginia,WV,Hampshire County
54,27,2011,HIVprevalence,49.3,West Virginia,WV,Hampshire County
54,49,2008,HIVprevalence,49.5,West Virginia,WV,Marion County
54,97,2009,HIVprevalence,49.6,West Virginia,WV,Upshur County
54,109,2010,HIVprevalence,49.7,West Virginia,WV,Wyoming County
54,29,2012,HIVprevalence,49.7,West Virginia,WV,Hancock County
54,29,2014,HIVprevalence,49.8,West Virginia,WV,Hancock County
54,29,2015,HIVprevalence,50.3,West Virginia,WV,Hancock County
54,31,2010,HIVprevalence,50.4,West Virginia,WV,Hardy County
54,43,2015,HIVprevalence,50.4,West Virginia,WV,Lincoln County
54,31,2011,HIVprevalence,50.5,West Virginia,WV,Hardy County
54,29,2008,HIVprevalence,50.7,West Virginia,WV,Hancock County
54,19,2008,HIVprevalence,51,West Virginia,WV,Fayette County
54,29,2009,HIVprevalence,51,West Virginia,WV,Hancock County
54,19,2009,HIVprevalence,51.3,West Virginia,WV,Fayette County
54,79,2011,HIVprevalence,51.3,West Virginia,WV,Putnam County
54,49,2009,HIVprevalence,51.4,West Virginia,WV,Marion County
54,5,2016,HIVprevalence,51.7,West Virginia,WV,Boone County
54,33,2008,HIVprevalence,51.9,West Virginia,WV,Harrison County
54,77,2010,HIVprevalence,51.9,West Virginia,WV,Preston County
54,65,2014,HIVprevalence,52.6,West Virginia,WV,Morgan County
54,79,2015,HIVprevalence,52.6,West Virginia,WV,Putnam County
54,97,2011,HIVprevalence,53.1,West Virginia,WV,Upshur County
54,59,2016,HIVprevalence,53.1,West Virginia,WV,Mingo County
54,9,2013,HIVprevalence,53.4,West Virginia,WV,Brooke County
54,49,2016,HIVprevalence,53.9,West Virginia,WV,Marion County
54,27,2012,HIVprevalence,54.4,West Virginia,WV,Hampshire County
54,97,2008,HIVprevalence,54.9,West Virginia,WV,Upshur County
54,43,2010,HIVprevalence,54.9,West Virginia,WV,Lincoln County
54,43,2011,HIVprevalence,55.3,West Virginia,WV,Lincoln County
54,103,2010,HIVprevalence,56.4,West Virginia,WV,Wetzel County
54,35,2013,HIVprevalence,56.7,West Virginia,WV,Jackson County
54,35,2015,HIVprevalence,56.7,West Virginia,WV,Jackson County
54,7,2015,HIVprevalence,57,West Virginia,WV,Braxton County
54,79,2013,HIVprevalence,57.1,West Virginia,WV,Putnam County
54,7,2016,HIVprevalence,57.2,West Virginia,WV,Braxton County
54,85,2014,HIVprevalence,57.8,West Virginia,WV,Ritchie County
54,97,2010,HIVprevalence,58,West Virginia,WV,Upshur County
54,5,2009,HIVprevalence,58.2,West Virginia,WV,Boone County
54,33,2009,HIVprevalence,58.6,West Virginia,WV,Harrison County
54,51,2016,HIVprevalence,58.7,West Virginia,WV,Marshall County
54,23,2008,HIVprevalence,58.8,West Virginia,WV,Grant County
54,5,2011,HIVprevalence,58.8,West Virginia,WV,Boone County
54,23,2009,HIVprevalence,59.1,West Virginia,WV,Grant County
54,31,2015,HIVprevalence,59.6,West Virginia,WV,Hardy County
54,5,2015,HIVprevalence,61.1,West Virginia,WV,Boone County
54,101,2008,HIVprevalence,61.7,West Virginia,WV,Webster County
54,101,2009,HIVprevalence,61.8,West Virginia,WV,Webster County
54,91,2014,HIVprevalence,61.8,West Virginia,WV,Taylor County
54,91,2011,HIVprevalence,62.5,West Virginia,WV,Taylor County
54,97,2012,HIVprevalence,62.5,West Virginia,WV,Upshur County
54,33,2010,HIVprevalence,63.2,West Virginia,WV,Harrison County
54,65,2008,HIVprevalence,63.8,West Virginia,WV,Morgan County
54,65,2009,HIVprevalence,64.1,West Virginia,WV,Morgan County
54,75,2011,HIVprevalence,64.9,West Virginia,WV,Pocahontas County
54,95,2008,HIVprevalence,65.7,West Virginia,WV,Tyler County
54,47,2012,HIVprevalence,65.9,West Virginia,WV,McDowell County
54,33,2011,HIVprevalence,66.6,West Virginia,WV,Harrison County
54,33,2012,HIVprevalence,66.7,West Virginia,WV,Harrison County
54,47,2013,HIVprevalence,67.5,West Virginia,WV,McDowell County
54,47,2008,HIVprevalence,68.1,West Virginia,WV,McDowell County
54,5,2010,HIVprevalence,68.1,West Virginia,WV,Boone County
54,47,2009,HIVprevalence,68.7,West Virginia,WV,McDowell County
54,35,2014,HIVprevalence,68.9,West Virginia,WV,Jackson County
54,91,2013,HIVprevalence,69,West Virginia,WV,Taylor County
54,91,2015,HIVprevalence,69.1,West Virginia,WV,Taylor County
54,23,2010,HIVprevalence,69.2,West Virginia,WV,Grant County
54,91,2012,HIVprevalence,69.2,West Virginia,WV,Taylor County
54,79,2016,HIVprevalence,69.2,West Virginia,WV,Putnam County
54,91,2010,HIVprevalence,69.8,West Virginia,WV,Taylor County
54,5,2014,HIVprevalence,70.2,West Virginia,WV,Boone County
54,107,2008,HIVprevalence,70.9,West Virginia,WV,Wood County
54,55,2010,HIVprevalence,71.4,West Virginia,WV,Mercer County
54,55,2011,HIVprevalence,71.4,West Virginia,WV,Mercer County
54,107,2016,HIVprevalence,71.4,West Virginia,WV,Wood County
54,43,2012,HIVprevalence,71.8,West Virginia,WV,Lincoln County
54,107,2010,HIVprevalence,72,West Virginia,WV,Wood County
54,33,2013,HIVprevalence,72.1,West Virginia,WV,Harrison County
54,43,2013,HIVprevalence,72.3,West Virginia,WV,Lincoln County
54,33,2014,HIVprevalence,72.3,West Virginia,WV,Harrison County
54,107,2015,HIVprevalence,72.3,West Virginia,WV,Wood County
54,7,2008,HIVprevalence,72.4,West Virginia,WV,Braxton County
54,33,2015,HIVprevalence,72.5,West Virginia,WV,Harrison County
54,7,2009,HIVprevalence,72.8,West Virginia,WV,Braxton County
54,9,2014,HIVprevalence,73.2,West Virginia,WV,Brooke County
54,107,2009,HIVprevalence,73.3,West Virginia,WV,Wood County
54,37,2014,HIVprevalence,73.3,West Virginia,WV,Jefferson County
54,5,2012,HIVprevalence,73.6,West Virginia,WV,Boone County
54,9,2015,HIVprevalence,73.7,West Virginia,WV,Brooke County
54,55,2016,HIVprevalence,74,West Virginia,WV,Mercer County
54,5,2013,HIVprevalence,74.1,West Virginia,WV,Boone County
54,27,2016,HIVprevalence,74.1,West Virginia,WV,Hampshire County
54,27,2013,HIVprevalence,74.3,West Virginia,WV,Hampshire County
54,37,2015,HIVprevalence,74.7,West Virginia,WV,Jefferson County
54,71,2010,HIVprevalence,75.1,West Virginia,WV,Pendleton County
54,107,2014,HIVprevalence,76.2,West Virginia,WV,Wood County
54,73,2015,HIVprevalence,76.8,West Virginia,WV,Pleasants County
54,31,2016,HIVprevalence,76.8,West Virginia,WV,Hardy County
54,71,2012,HIVprevalence,76.9,West Virginia,WV,Pendleton County
54,55,2015,HIVprevalence,77.1,West Virginia,WV,Mercer County
54,107,2011,HIVprevalence,77.5,West Virginia,WV,Wood County
54,107,2012,HIVprevalence,77.6,West Virginia,WV,Wood County
54,71,2013,HIVprevalence,77.6,West Virginia,WV,Pendleton County
54,55,2014,HIVprevalence,78.1,West Virginia,WV,Mercer County
54,75,2010,HIVprevalence,78.5,West Virginia,WV,Pocahontas County
54,37,2013,HIVprevalence,78.5,West Virginia,WV,Jefferson County
54,17,2016,HIVprevalence,78.8,West Virginia,WV,Doddridge County
54,47,2010,HIVprevalence,79.1,West Virginia,WV,McDowell County
54,71,2014,HIVprevalence,79.2,West Virginia,WV,Pendleton County
54,101,2013,HIVprevalence,79.5,West Virginia,WV,Webster County
54,51,2015,HIVprevalence,79.6,West Virginia,WV,Marshall County
54,33,2016,HIVprevalence,79.7,West Virginia,WV,Harrison County
54,55,2013,HIVprevalence,79.8,West Virginia,WV,Mercer County
54,75,2015,HIVprevalence,79.8,West Virginia,WV,Pocahontas County
54,107,2013,HIVprevalence,80.3,West Virginia,WV,Wood County
54,47,2011,HIVprevalence,80.6,West Virginia,WV,McDowell County
54,7,2013,HIVprevalence,81.1,West Virginia,WV,Braxton County
54,101,2015,HIVprevalence,81.5,West Virginia,WV,Webster County
54,101,2016,HIVprevalence,81.8,West Virginia,WV,Webster County
54,69,2014,HIVprevalence,82.9,West Virginia,WV,Ohio County
54,47,2015,HIVprevalence,83.5,West Virginia,WV,McDowell County
54,1,2016,HIVprevalence,83.8,West Virginia,WV,Barbour County
54,83,2016,HIVprevalence,83.8,West Virginia,WV,Randolph County
54,55,2012,HIVprevalence,84.8,West Virginia,WV,Mercer County
54,51,2008,HIVprevalence,84.9,West Virginia,WV,Marshall County
54,1,2011,HIVprevalence,85,West Virginia,WV,Barbour County
54,1,2010,HIVprevalence,85.1,West Virginia,WV,Barbour County
54,47,2016,HIVprevalence,86,West Virginia,WV,McDowell County
54,77,2016,HIVprevalence,86.1,West Virginia,WV,Preston County
54,89,2009,HIVprevalence,86.3,West Virginia,WV,Summers County
54,89,2008,HIVprevalence,86.6,West Virginia,WV,Summers County
54,61,2010,HIVprevalence,87.6,West Virginia,WV,Monongalia County
54,23,2011,HIVprevalence,88.7,West Virginia,WV,Grant County
54,95,2010,HIVprevalence,88.8,West Virginia,WV,Tyler County
54,51,2009,HIVprevalence,89,West Virginia,WV,Marshall County
54,27,2014,HIVprevalence,89,West Virginia,WV,Hampshire County
54,43,2014,HIVprevalence,89,West Virginia,WV,Lincoln County
54,19,2010,HIVprevalence,89.2,West Virginia,WV,Fayette County
54,23,2016,HIVprevalence,89.8,West Virginia,WV,Grant County
54,69,2013,HIVprevalence,90,West Virginia,WV,Ohio County
54,95,2016,HIVprevalence,90.7,West Virginia,WV,Tyler County
54,69,2010,HIVprevalence,90.8,West Virginia,WV,Ohio County
54,83,2014,HIVprevalence,90.8,West Virginia,WV,Randolph County
54,13,2010,HIVprevalence,91.4,West Virginia,WV,Calhoun County
54,71,2011,HIVprevalence,91.6,West Virginia,WV,Pendleton County
54,85,2013,HIVprevalence,92.1,West Virginia,WV,Ritchie County
54,61,2013,HIVprevalence,93.5,West Virginia,WV,Monongalia County
54,51,2014,HIVprevalence,93.7,West Virginia,WV,Marshall County
54,83,2009,HIVprevalence,94.6,West Virginia,WV,Randolph County
54,37,2010,HIVprevalence,94.6,West Virginia,WV,Jefferson County
54,19,2011,HIVprevalence,94.6,West Virginia,WV,Fayette County
54,37,2012,HIVprevalence,94.8,West Virginia,WV,Jefferson County
54,19,2016,HIVprevalence,96.1,West Virginia,WV,Fayette County
54,51,2013,HIVprevalence,96.4,West Virginia,WV,Marshall County
54,69,2011,HIVprevalence,96.6,West Virginia,WV,Ohio County
54,69,2012,HIVprevalence,97.2,West Virginia,WV,Ohio County
54,69,2008,HIVprevalence,97.7,West Virginia,WV,Ohio County
54,71,2016,HIVprevalence,98.1,West Virginia,WV,Pendleton County
54,89,2010,HIVprevalence,98.3,West Virginia,WV,Summers County
54,61,2011,HIVprevalence,98.7,West Virginia,WV,Monongalia County
54,23,2012,HIVprevalence,98.7,West Virginia,WV,Grant County
54,89,2011,HIVprevalence,98.8,West Virginia,WV,Summers County
54,27,2015,HIVprevalence,99.2,West Virginia,WV,Hampshire County
54,83,2015,HIVprevalence,99.2,West Virginia,WV,Randolph County
54,61,2015,HIVprevalence,99.7,West Virginia,WV,Monongalia County
54,37,2011,HIVprevalence,99.8,West Virginia,WV,Jefferson County
54,37,2016,HIVprevalence,100,West Virginia,WV,Jefferson County
54,85,2010,HIVprevalence,101.5,West Virginia,WV,Ritchie County
54,61,2012,HIVprevalence,101.5,West Virginia,WV,Monongalia County
54,85,2011,HIVprevalence,102.2,West Virginia,WV,Ritchie County
54,95,2011,HIVprevalence,102.2,West Virginia,WV,Tyler County
54,101,2010,HIVprevalence,102.6,West Virginia,WV,Webster County
54,51,2011,HIVprevalence,102.8,West Virginia,WV,Marshall County
54,83,2008,HIVprevalence,103,West Virginia,WV,Randolph County
54,101,2011,HIVprevalence,103,West Virginia,WV,Webster County
54,61,2016,HIVprevalence,103.2,West Virginia,WV,Monongalia County
54,69,2016,HIVprevalence,103.4,West Virginia,WV,Ohio County
54,47,2014,HIVprevalence,104.1,West Virginia,WV,McDowell County
54,1,2012,HIVprevalence,104.2,West Virginia,WV,Barbour County
54,1,2013,HIVprevalence,104.2,West Virginia,WV,Barbour County
54,101,2012,HIVprevalence,104.6,West Virginia,WV,Webster County
54,25,2008,HIVprevalence,104.8,West Virginia,WV,Greenbrier County
54,89,2012,HIVprevalence,107.4,West Virginia,WV,Summers County
54,61,2014,HIVprevalence,108.1,West Virginia,WV,Monongalia County
54,69,2009,HIVprevalence,108.5,West Virginia,WV,Ohio County
54,23,2013,HIVprevalence,108.9,West Virginia,WV,Grant County
54,89,2013,HIVprevalence,109.1,West Virginia,WV,Summers County
54,51,2010,HIVprevalence,109.5,West Virginia,WV,Marshall County
54,23,2014,HIVprevalence,109.8,West Virginia,WV,Grant County
54,51,2012,HIVprevalence,110.1,West Virginia,WV,Marshall County
54,83,2011,HIVprevalence,110.3,West Virginia,WV,Randolph County
54,25,2011,HIVprevalence,110.6,West Virginia,WV,Greenbrier County
54,69,2015,HIVprevalence,110.7,West Virginia,WV,Ohio County
54,89,2014,HIVprevalence,110.9,West Virginia,WV,Summers County
54,25,2016,HIVprevalence,111.4,West Virginia,WV,Greenbrier County
54,19,2015,HIVprevalence,113.4,West Virginia,WV,Fayette County
54,77,2011,HIVprevalence,113.8,West Virginia,WV,Preston County
54,25,2015,HIVprevalence,114.3,West Virginia,WV,Greenbrier County
54,25,2010,HIVprevalence,114.7,West Virginia,WV,Greenbrier County
54,21,2010,HIVprevalence,114.9,West Virginia,WV,Gilmer County
54,61,2008,HIVprevalence,116.9,West Virginia,WV,Monongalia County
54,1,2015,HIVprevalence,117,West Virginia,WV,Barbour County
54,61,2009,HIVprevalence,118.7,West Virginia,WV,Monongalia County
54,101,2014,HIVprevalence,120.5,West Virginia,WV,Webster County
54,19,2012,HIVprevalence,120.6,West Virginia,WV,Fayette County
54,25,2014,HIVprevalence,120.9,West Virginia,WV,Greenbrier County
54,83,2013,HIVprevalence,121.7,West Virginia,WV,Randolph County
54,7,2014,HIVprevalence,121.8,West Virginia,WV,Braxton County
54,89,2016,HIVprevalence,122,West Virginia,WV,Summers County
54,25,2009,HIVprevalence,122.4,West Virginia,WV,Greenbrier County
54,19,2014,HIVprevalence,122.6,West Virginia,WV,Fayette County
54,73,2013,HIVprevalence,122.7,West Virginia,WV,Pleasants County
54,77,2015,HIVprevalence,123.8,West Virginia,WV,Preston County
54,1,2014,HIVprevalence,124.5,West Virginia,WV,Barbour County
54,19,2013,HIVprevalence,126.6,West Virginia,WV,Fayette County
54,95,2014,HIVprevalence,128.4,West Virginia,WV,Tyler County
54,95,2012,HIVprevalence,128.5,West Virginia,WV,Tyler County
54,95,2015,HIVprevalence,129.5,West Virginia,WV,Tyler County
54,89,2015,HIVprevalence,130,West Virginia,WV,Summers County
54,77,2013,HIVprevalence,131,West Virginia,WV,Preston County
54,3,2008,HIVprevalence,132.4,West Virginia,WV,Berkeley County
54,83,2010,HIVprevalence,134.1,West Virginia,WV,Randolph County
54,83,2012,HIVprevalence,134.1,West Virginia,WV,Randolph County
54,81,2008,HIVprevalence,135.8,West Virginia,WV,Raleigh County
54,3,2009,HIVprevalence,136.1,West Virginia,WV,Berkeley County
54,25,2012,HIVprevalence,136.3,West Virginia,WV,Greenbrier County
54,73,2014,HIVprevalence,136.5,West Virginia,WV,Pleasants County
54,25,2013,HIVprevalence,136.6,West Virginia,WV,Greenbrier County
54,81,2009,HIVprevalence,136.8,West Virginia,WV,Raleigh County
54,85,2012,HIVprevalence,137.2,West Virginia,WV,Ritchie County
54,73,2012,HIVprevalence,137.9,West Virginia,WV,Pleasants County
54,23,2015,HIVprevalence,139.4,West Virginia,WV,Grant County
54,17,2015,HIVprevalence,142.4,West Virginia,WV,Doddridge County
54,3,2014,HIVprevalence,142.8,West Virginia,WV,Berkeley County
54,77,2014,HIVprevalence,143.6,West Virginia,WV,Preston County
54,77,2012,HIVprevalence,143.9,West Virginia,WV,Preston County
54,81,2010,HIVprevalence,144.8,West Virginia,WV,Raleigh County
54,3,2010,HIVprevalence,144.9,West Virginia,WV,Berkeley County
54,3,2015,HIVprevalence,146.1,West Virginia,WV,Berkeley County
54,17,2014,HIVprevalence,147.2,West Virginia,WV,Doddridge County
54,3,2011,HIVprevalence,148.7,West Virginia,WV,Berkeley County
54,37,2009,HIVprevalence,149.1,West Virginia,WV,Jefferson County
54,37,2008,HIVprevalence,151.5,West Virginia,WV,Jefferson County
54,3,2016,HIVprevalence,153.2,West Virginia,WV,Berkeley County
54,95,2013,HIVprevalence,154.9,West Virginia,WV,Tyler County
54,3,2013,HIVprevalence,155.4,West Virginia,WV,Berkeley County
54,3,2012,HIVprevalence,157.9,West Virginia,WV,Berkeley County
54,11,2013,HIVprevalence,163,West Virginia,WV,Cabell County
54,11,2012,HIVprevalence,166.8,West Virginia,WV,Cabell County
54,11,2011,HIVprevalence,167,West Virginia,WV,Cabell County
54,11,2010,HIVprevalence,170.8,West Virginia,WV,Cabell County
54,81,2016,HIVprevalence,174.9,West Virginia,WV,Raleigh County
54,39,2008,HIVprevalence,175.7,West Virginia,WV,Kanawha County
54,81,2015,HIVprevalence,175.7,West Virginia,WV,Raleigh County
54,11,2015,HIVprevalence,176,West Virginia,WV,Cabell County
54,81,2011,HIVprevalence,177.1,West Virginia,WV,Raleigh County
54,81,2013,HIVprevalence,178.9,West Virginia,WV,Raleigh County
54,11,2014,HIVprevalence,179.5,West Virginia,WV,Cabell County
54,11,2016,HIVprevalence,179.7,West Virginia,WV,Cabell County
54,39,2009,HIVprevalence,180.1,West Virginia,WV,Kanawha County
54,39,2010,HIVprevalence,181.2,West Virginia,WV,Kanawha County
54,81,2014,HIVprevalence,183,West Virginia,WV,Raleigh County
54,21,2008,HIVprevalence,183.1,West Virginia,WV,Gilmer County
54,11,2008,HIVprevalence,183.3,West Virginia,WV,Cabell County
54,11,2009,HIVprevalence,184.7,West Virginia,WV,Cabell County
54,21,2009,HIVprevalence,184.7,West Virginia,WV,Gilmer County
54,81,2012,HIVprevalence,186.7,West Virginia,WV,Raleigh County
54,39,2013,HIVprevalence,186.7,West Virginia,WV,Kanawha County
54,39,2011,HIVprevalence,191,West Virginia,WV,Kanawha County
54,39,2016,HIVprevalence,192.4,West Virginia,WV,Kanawha County
54,39,2012,HIVprevalence,193.5,West Virginia,WV,Kanawha County
54,39,2014,HIVprevalence,195.2,West Virginia,WV,Kanawha County
54,39,2015,HIVprevalence,200.3,West Virginia,WV,Kanawha County
54,73,2016,HIVprevalence,214.7,West Virginia,WV,Pleasants County
54,21,2016,HIVprevalence,232.8,West Virginia,WV,Gilmer County
54,63,2016,HIVprevalence,250.6,West Virginia,WV,Monroe County
54,63,2015,HIVprevalence,293.1,West Virginia,WV,Monroe County
54,63,2014,HIVprevalence,293.5,West Virginia,WV,Monroe County
54,63,2013,HIVprevalence,321.7,West Virginia,WV,Monroe County
54,63,2012,HIVprevalence,330.4,West Virginia,WV,Monroe County
54,21,2013,HIVprevalence,335.2,West Virginia,WV,Gilmer County
54,21,2011,HIVprevalence,344.7,West Virginia,WV,Gilmer County
54,21,2015,HIVprevalence,349,West Virginia,WV,Gilmer County
54,63,2010,HIVprevalence,373.9,West Virginia,WV,Monroe County
54,21,2014,HIVprevalence,379.5,West Virginia,WV,Gilmer County
54,63,2011,HIVprevalence,380.8,West Virginia,WV,Monroe County
54,21,2012,HIVprevalence,381.6,West Virginia,WV,Gilmer County
54,63,2008,HIVprevalence,556.6,West Virginia,WV,Monroe County
54,63,2009,HIVprevalence,574.1,West Virginia,WV,Monroe County
54,13,2008,HIVprevalence,,West Virginia,WV,Calhoun County
54,15,2008,HIVprevalence,,West Virginia,WV,Clay County
54,17,2008,HIVprevalence,,West Virginia,WV,Doddridge County
54,31,2008,HIVprevalence,,West Virginia,WV,Hardy County
54,41,2008,HIVprevalence,,West Virginia,WV,Lewis County
54,53,2008,HIVprevalence,,West Virginia,WV,Mason County
54,67,2008,HIVprevalence,,West Virginia,WV,Nicholas County
54,71,2008,HIVprevalence,,West Virginia,WV,Pendleton County
54,73,2008,HIVprevalence,,West Virginia,WV,Pleasants County
54,75,2008,HIVprevalence,,West Virginia,WV,Pocahontas County
54,85,2008,HIVprevalence,,West Virginia,WV,Ritchie County
54,87,2008,HIVprevalence,,West Virginia,WV,Roane County
54,93,2008,HIVprevalence,,West Virginia,WV,Tucker County
54,105,2008,HIVprevalence,,West Virginia,WV,Wirt County
54,13,2009,HIVprevalence,,West Virginia,WV,Calhoun County
54,15,2009,HIVprevalence,,West Virginia,WV,Clay County
54,17,2009,HIVprevalence,,West Virginia,WV,Doddridge County
54,31,2009,HIVprevalence,,West Virginia,WV,Hardy County
54,41,2009,HIVprevalence,,West Virginia,WV,Lewis County
54,53,2009,HIVprevalence,,West Virginia,WV,Mason County
54,59,2009,HIVprevalence,,West Virginia,WV,Mingo County
54,67,2009,HIVprevalence,,West Virginia,WV,Nicholas County
54,71,2009,HIVprevalence,,West Virginia,WV,Pendleton County
54,73,2009,HIVprevalence,,West Virginia,WV,Pleasants County
54,75,2009,HIVprevalence,,West Virginia,WV,Pocahontas County
54,85,2009,HIVprevalence,,West Virginia,WV,Ritchie County
54,87,2009,HIVprevalence,,West Virginia,WV,Roane County
54,93,2009,HIVprevalence,,West Virginia,WV,Tucker County
54,95,2009,HIVprevalence,,West Virginia,WV,Tyler County
54,105,2009,HIVprevalence,,West Virginia,WV,Wirt County
54,15,2010,HIVprevalence,,West Virginia,WV,Clay County
54,17,2010,HIVprevalence,,West Virginia,WV,Doddridge County
54,41,2010,HIVprevalence,,West Virginia,WV,Lewis County
54,57,2010,HIVprevalence,,West Virginia,WV,Mineral County
54,73,2010,HIVprevalence,,West Virginia,WV,Pleasants County
54,87,2010,HIVprevalence,,West Virginia,WV,Roane County
54,93,2010,HIVprevalence,,West Virginia,WV,Tucker County
54,105,2010,HIVprevalence,,West Virginia,WV,Wirt County
54,13,2011,HIVprevalence,,West Virginia,WV,Calhoun County
54,15,2011,HIVprevalence,,West Virginia,WV,Clay County
54,17,2011,HIVprevalence,,West Virginia,WV,Doddridge County
54,41,2011,HIVprevalence,,West Virginia,WV,Lewis County
54,65,2011,HIVprevalence,,West Virginia,WV,Morgan County
54,73,2011,HIVprevalence,,West Virginia,WV,Pleasants County
54,87,2011,HIVprevalence,,West Virginia,WV,Roane County
54,93,2011,HIVprevalence,,West Virginia,WV,Tucker County
54,105,2011,HIVprevalence,,West Virginia,WV,Wirt County
54,13,2012,HIVprevalence,,West Virginia,WV,Calhoun County
54,15,2012,HIVprevalence,,West Virginia,WV,Clay County
54,17,2012,HIVprevalence,,West Virginia,WV,Doddridge County
54,41,2012,HIVprevalence,,West Virginia,WV,Lewis County
54,65,2012,HIVprevalence,,West Virginia,WV,Morgan County
54,75,2012,HIVprevalence,,West Virginia,WV,Pocahontas County
54,93,2012,HIVprevalence,,West Virginia,WV,Tucker County
54,105,2012,HIVprevalence,,West Virginia,WV,Wirt County
54,13,2013,HIVprevalence,,West Virginia,WV,Calhoun County
54,15,2013,HIVprevalence,,West Virginia,WV,Clay County
54,17,2013,HIVprevalence,,West Virginia,WV,Doddridge County
54,41,2013,HIVprevalence,,West Virginia,WV,Lewis County
54,75,2013,HIVprevalence,,West Virginia,WV,Pocahontas County
54,87,2013,HIVprevalence,,West Virginia,WV,Roane County
54,93,2013,HIVprevalence,,West Virginia,WV,Tucker County
54,103,2013,HIVprevalence,,West Virginia,WV,Wetzel County
54,105,2013,HIVprevalence,,West Virginia,WV,Wirt County
